"COMPRESSIVE_STRENGTH","CONST","C","LG_C","LG_C.x.C","BLAST","BLAST.x.C","BLAST.x.LG_C","FASH","FASH.x.C","FASH.x.LG_C","FASH.x.BLAST","W","W.x.C","W.x.LG_C","W.x.BLAST","W.x.FASH","LG_W","LG_W.x.C","LG_W.x.LG_C","LG_W.x.BLAST","LG_W.x.FASH","LG_W.x.W","PLAST","PLAST.x.C","PLAST.x.LG_C","PLAST.x.BLAST","PLAST.x.FASH","PLAST.x.W","PLAST.x.LG_W","CA","CA.x.C","CA.x.LG_C","CA.x.BLAST","CA.x.FASH","CA.x.W","CA.x.LG_W","CA.x.PLAST","LG_CA","LG_CA.x.C","LG_CA.x.LG_C","LG_CA.x.BLAST","LG_CA.x.FASH","LG_CA.x.W","LG_CA.x.LG_W","LG_CA.x.PLAST","LG_CA.x.CA","FA","FA.x.C","FA.x.LG_C","FA.x.BLAST","FA.x.FASH","FA.x.W","FA.x.LG_W","FA.x.PLAST","FA.x.CA","FA.x.LG_CA","LG_FA","LG_FA.x.C","LG_FA.x.LG_C","LG_FA.x.BLAST","LG_FA.x.FASH","LG_FA.x.W","LG_FA.x.LG_W","LG_FA.x.PLAST","LG_FA.x.CA","LG_FA.x.LG_CA","LG_FA.x.FA","AGE","AGE.x.C","AGE.x.LG_C","AGE.x.BLAST","AGE.x.FASH","AGE.x.W","AGE.x.LG_W","AGE.x.PLAST","AGE.x.CA","AGE.x.LG_CA","AGE.x.FA","AGE.x.LG_FA","LG_AGE","LG_AGE.x.C","LG_AGE.x.LG_C","LG_AGE.x.BLAST","LG_AGE.x.FASH","LG_AGE.x.W","LG_AGE.x.LG_W","LG_AGE.x.PLAST","LG_AGE.x.CA","LG_AGE.x.LG_CA","LG_AGE.x.FA","LG_AGE.x.LG_FA","LG_AGE.x.AGE"
37.91,1,166,5.11198778835654,848.589972867186,260,43160,1329.1168249727,0,0,0,0,183,30378,935.493765269247,47580,0,5.20948615284142,864.774701371676,26.6308295969378,1354.46639973877,0,953.33596596998,13,2158,66.455841248635,3380,0,2379,67.7233199869384,859,142594,4391.19751019827,223340,0,157197,4474.94860529078,11167,6.75576892198425,1121.45764104939,34.5354082301421,1756.49991971590,0,1236.30571272312,35.1940846508734,87.8249959857952,5803.20550398447,827,137282,4227.61390097086,215020,0,151341,4308.24504839985,10751,710393,5587.02089848097,6.71780469502369,1115.15557937393,34.3413355655253,1746.62922070616,0,1229.35825918934,34.996310536219,87.331461035308,5770.59423302535,45.3839361826009,5555.62448278459,28,4648,143.135658073983,7280,0,5124,145.865612279560,364,24052,189.161529815559,23156,188.098531460663,3.3322045101752,553.145948689083,17.0341887643222,866.373172645552,0,609.793425362062,17.3590732541934,43.3186586322776,2862.36367424050,22.5116036715374,2755.73312991489,22.3850991032341,93.3017262849056
44.28,1,276,5.62040086571715,1551.23063893793,116,32016,651.966500423189,90,24840,505.836077914543,10440,180,49680,1011.67215582909,20880,16200,5.19295685089021,1433.25609084570,29.1864991803751,602.382994703264,467.366116580119,934.732233160238,9,2484,50.5836077914543,1044,810,1620,46.7366116580119,870,240120,4889.74875317392,100920,78300,156600,4517.87246027448,7830,6.76849321164863,1868.10412641502,38.0416451063506,785.145212551241,609.164389048377,1218.32877809675,35.1484931936346,60.9164389048377,5888.58909413431,768,211968,4316.46786487077,89088,69120,138240,3988.19086148368,6912,668160,5198.20278654615,6.64378973314767,1833.68596634876,37.3407615678259,770.67960904513,597.94107598329,1195.88215196658,34.5009134106232,59.794107598329,5780.09706783847,44.9684457084309,5102.43051505741,28,7728,157.371224240080,3248,2520,5040,145.402791824926,252,24360,189.517809926162,21504,186.026112528135,3.3322045101752,919.688444808355,18.7283251137353,386.535723180323,299.898405915768,599.796811831536,17.3039942396816,29.9898405915768,2899.01792385242,22.5540036069458,2559.13306381455,22.1384661134504,93.3017262849056
31.18,1,322,5.77455154554441,1859.4055976653,0,0,0,116,37352,669.847979283152,0,196,63112,1131.81210292670,0,22736,5.27811465923052,1699.55292027223,30.4787451630202,0,612.26130047074,1034.51047320918,10,3220,57.7455154554441,0,1160,1960,52.7811465923052,818,263396,4723.58316425533,0,94888,160328,4317.49779125057,8180,6.70686233660275,2159.60967238609,38.729122271583,0,777.99603104592,1314.54501797414,35.3995884162640,67.0686233660275,5486.21339134105,813,261786,4694.71040652761,0,94308,159348,4291.10721795441,8130,665034,5452.67907965804,6.70073110954781,2157.63541727439,38.6937171849168,0,777.284808707546,1313.34329747137,35.3672270968663,67.0073110954781,5481.19804761011,44.9408811063286,5447.69439206237,28,9016,161.687443275243,0,3248,5488,147.787210458455,280,22904,187.792145424877,22764,187.620471067339,3.3322045101752,1072.96985227641,19.2419867043023,0,386.535723180323,653.112083994339,17.5877574727098,33.322045101752,2725.74328932331,22.3486369271519,2709.08226677244,22.3282064247065,93.3017262849056
23.69,1,149,5.00394630594546,745.587999585874,139,20711,695.548536526419,109,16241,545.430147348055,15151,193,28757,965.761637047474,26827,21037,5.26269018890489,784.140838146829,26.3342191301060,731.51393625778,573.633230590633,1015.69920645864,6,894,30.0236778356728,834,654,1158,31.5761411334293,892,132908,4463.52010490335,123988,97228,172156,4694.31964850316,5352,6.79346613258001,1012.22645375442,33.9941397586893,944.291792428621,740.487808451221,1311.13896358794,35.7519075645865,40.7607967954801,6059.77179026137,780,116220,3903.07811863746,108420,85020,150540,4104.89834734581,4680,695760,5298.90358341241,6.65929391968364,992.234794032862,33.322749209606,925.641854836026,725.863037245517,1285.24372649894,35.0458007761531,39.9557635181018,5940.09017635781,45.2396877102668,5194.24925735324,28,4172,140.110496566473,3892,3052,5404,147.355325289337,168,24976,190.217051712240,21840,186.460229751142,3.3322045101752,496.498472016105,16.674172449346,463.176426914353,363.210291609097,643.115470463814,17.5363599831236,19.9932270610512,2972.32642307628,22.6372184867056,2599.11951793666,22.1901292337521,93.3017262849056
32.76,1,159,5.06890420222023,805.955768153016,187,29733,947.885085815183,0,0,0,0,176,27984,892.12713959076,32912,0,5.17048399503815,822.106955211066,26.2086880499613,966.880507072134,0,910.005183126714,11,1749,55.7579462244225,2057,0,1936,56.8753239454196,990,157410,5018.21516019803,185130,0,174240,5118.77915508777,10890,6.89770494312864,1096.73508595745,34.9638055719,1289.87082436506,0,1213.99606999064,35.6644730109422,75.874754374415,6828.72789369735,789,125451,3999.36541555176,147543,0,138864,4079.5118720851,8679,781110,5442.2892001285,6.67076632084587,1060.65184501449,33.8134754357648,1247.43330199818,0,1174.05487246887,34.4910904965731,73.3784295293046,6604.05865763741,46.0129778257546,5263.23462714739,28,4452,141.929317662166,5236,0,4928,144.773551861068,308,27720,193.135738407602,22092,186.781456983684,3.3322045101752,529.820517117857,16.8906254442843,623.122243402762,0,586.467993790835,17.2291100880548,36.6542496119272,3298.88246507345,22.984563521351,2629.10935852823,22.2283576206474,93.3017262849056
32.4,1,261,5.56452040732269,1452.33982631122,100,26100,556.452040732269,78,20358,434.03259177117,7800,201,52461,1118.46860187186,20100,15678,5.30330490805908,1384.16258100342,29.5103483871493,530.330490805908,413.657782828608,1065.96428651988,9,2349,50.0806836659042,900,702,1809,47.7297441725317,864,225504,4807.7456319268,86400,67392,173664,4582.05544056305,7776,6.76157276880406,1764.77049265786,37.6249096576076,676.157276880406,527.402675966717,1359.07612652962,35.8586820509972,60.8541549192365,5841.99887224671,761,198621,4234.60002997257,76100,59358,152961,4035.81503503296,6849,657504,5145.55687705989,6.63463335786169,1731.6393064019,36.9185527149252,663.463335786169,517.501401913212,1333.5613049302,35.1854836499204,59.7117002207552,5732.3232211925,44.8605562435166,5048.95598533275,28,7308,155.806571405035,2800,2184,5628,148.492537425654,252,24192,189.324037526514,21308,185.769734020127,3.3322045101752,869.705377155727,18.5421199982426,333.22045101752,259.911951793666,669.773106545215,17.6716965334687,29.9898405915768,2879.02469679137,22.5309432760867,2535.80763224333,22.1079551984256,93.3017262849056
28.63,1,237,5.46806014113513,1295.93025344903,92,21804,503.061532984432,71,16827,388.232270020594,6532,247,58539,1350.61085486038,22724,17537,5.50938833662798,1305.72503578083,30.1256667655502,506.863726969774,391.166571900587,1360.81891914711,6,1422,32.8083608468108,552,426,1482,33.0563300197679,853,202161,4664.25530038827,78476,60563,210691,4699.50825114367,5118,6.74875954749168,1599.45601275553,36.9026230837444,620.885878369235,479.161927871909,1666.94360823045,37.1815371376574,40.4925572849501,5756.6918940104,695,164715,3800.30179808892,63940,49345,171665,3829.02489395645,4170,592835,4690.38788550672,6.54391184556479,1550.90710739886,35.7825035298349,602.039889791961,464.6177410351,1616.34622585450,36.0529515978763,39.2634710733887,5581.95680426677,44.1632875456993,4548.01873266753,28,6636,153.105683951784,2576,1988,6916,154.262873425583,168,23884,188.965267329767,19460,183.229531675814,3.3322045101752,789.732468911522,18.2206946641997,306.562814936118,236.586520222439,823.054514013274,18.3584086636184,19.9932270610512,2842.37044717945,22.4882470022397,2315.88213457176,21.8056525659799,93.3017262849056
36.8,1,313,5.74620319054015,1798.56159863907,0,0,0,113,35369,649.320960531037,0,178,55714,1022.82416791615,0,20114,5.18178355029209,1621.89825124142,29.7755811693769,0,585.541541183006,922.357471951992,8,2504,45.9696255243212,0,904,1424,41.4542684023367,1002,313626,5757.69559692123,0,113226,178356,5192.14711739267,8016,6.9097532816448,2162.75277715482,39.7048463528326,0,780.802120825862,1229.93608413277,35.8048458914038,55.2780262531584,6923.57278820809,689,215657,3959.13399828216,0,77857,122642,3570.24886615125,5512,690378,4760.82001105327,6.53524127101366,2045.53051782728,37.5528242424484,0,738.482263624544,1163.27294624043,33.8642057153286,52.2819301681093,6548.31175355569,45.1569048187272,4502.78123572841,28,8764,160.893689335124,0,3164,4984,145.089939408179,224,28056,193.473091886054,19292,182.986755588382,3.3322045101752,1042.98001168484,19.147524187901,0,376.539109649798,593.132402811186,17.2667625170350,26.6576360814016,3338.86891919555,23.0247110492947,2295.88890751071,21.7767604383548,93.3017262849056
18.28,1,155,5.04342511691925,781.730893122484,183,28365,922.946796396223,0,0,0,0,193,29915,973.381047565415,35319,0,5.26269018890489,815.716979280258,26.5419838812874,963.072304569595,0,1015.69920645864,9,1395,45.3908260522733,1647,0,1737,47.364211700144,1047,162285,5280.46609741446,191601,0,202071,5510.03662778342,9423,6.95368421087054,1077.82105268493,35.0703856042293,1272.52421058931,0,1342.06105269801,36.5950856732912,62.5831578978349,7280.50736878145,697,108035,3515.26730649272,127551,0,134521,3668.09506166671,6273,729759,4846.71789497677,6.54678541076052,1014.75173866788,33.0182219757101,1198.06173016918,0,1263.52958427678,34.4537033500751,58.9210686968447,6854.48432506626,45.524278342763,4563.10943130008,28,4340,141.215903273739,5124,0,5404,147.355325289337,252,29316,194.703157904375,19516,183.309991501295,3.3322045101752,516.491699077156,16.8057239213292,609.793425362062,0,643.115470463814,17.5363599831236,29.9898405915768,3488.81812215343,23.1710978897969,2322.54654359211,21.8152278728854,93.3017262849056
33.06,1,146,4.98360662170834,727.606566769418,230,33580,1146.22952299292,0,0,0,0,202,29492,1006.68853758508,46460,0,5.30826769740121,775.007083820577,26.4543180465692,1220.90157040228,0,1072.27007487504,3,438,14.9508198651250,690,0,606,15.9248030922036,827,120742,4121.4426761528,190210,0,167054,4389.9373857508,2481,6.71780469502369,980.799485473459,33.4788959614634,1545.09507985545,0,1356.99654839479,35.6599056600444,20.1534140850711,5555.62448278459,872,127312,4345.70497412967,200560,0,176144,4628.80943213386,2616,721144,5857.92569406066,6.77078942390898,988.53525589071,33.7429510071856,1557.28156749907,0,1367.69946362961,35.9411627848418,20.3123682717269,5599.44285357273,45.4848409809525,5904.12837764863,28,4088,139.540985407834,6440,0,5656,148.631495527234,84,23156,188.098531460663,24416,189.582103869451,3.3322045101752,486.501858485579,16.6063964617955,766.407037340296,0,673.10531105539,17.6882335624976,9.9966135305256,2755.73312991489,22.3850991032341,2905.68233287277,22.5616550557960,93.3017262849056
31.42,1,296,5.69035945432406,1684.34639847992,0,0,0,107,31672,608.868461612674,0,221,65416,1257.56943940562,0,23647,5.39816270151775,1597.85615964925,30.7174861645610,0,577.603409062399,1192.99395703542,11,3256,62.5939539975647,0,1177,2431,59.3797897166952,819,242424,4660.40439309140,0,87633,180999,4421.09525254304,9009,6.70808408385307,1985.59288882051,38.1714096869541,0,717.764996972278,1482.48658253153,36.2113293001005,73.7889249223838,5493.92086467566,778,230288,4427.09965546412,0,83246,171938,4199.77058178081,8558,637182,5218.88941723769,6.65672652417839,1970.39105115680,37.8791667117082,0,712.269738087088,1471.13656184342,35.9340928370237,73.2239917659623,5451.8590233021,44.6538812474036,5178.93323581079,28,8288,159.330064721074,0,2996,6188,151.148555642497,308,22932,187.826354347886,21784,186.388342676995,3.3322045101752,986.33253501186,18.9614414382167,0,356.545882588746,736.417196748719,17.987782100657,36.6542496119272,2729.07549383349,22.3527080388497,2592.45510891631,22.1815741468701,93.3017262849056
31.03,1,133,4.89034912822175,650.416434053493,210,27930,1026.97331692657,0,0,0,0,196,26068,958.508429131463,41160,0,5.27811465923052,701.98924967766,25.8118234224224,1108.40407843841,0,1034.51047320918,3,399,14.6710473846653,630,0,588,15.8343439776916,949,126217,4640.94132268244,199290,0,186004,5008.93081160976,2847,6.85540879860993,911.76937021512,33.5253424418858,1439.63584770809,0,1343.66012452755,36.1836336749610,20.5662263958298,6505.78294988082,795,105735,3887.82755693629,166950,0,155820,4196.10115408826,2385,754455,5450.04999489489,6.67834211465433,888.219501249026,32.6594245383664,1402.45184407741,0,1308.95505447225,35.2490554147136,20.035026343963,6337.74666680696,45.7827652929285,5309.28198115019,28,3724,136.929775590209,5880,0,5488,147.787210458455,84,26572,191.951446361078,22260,186.993579210321,3.3322045101752,443.183199853302,16.2956434213919,699.762947136792,0,653.112083994339,17.5877574727098,9.9966135305256,3162.26208015626,22.8436241178228,2649.10258558928,22.2536017149441,93.3017262849056
44.39,1,313,5.74620319054015,1798.56159863907,145,45385,833.199462628322,0,0,0,0,178,55714,1022.82416791615,25810,0,5.18178355029209,1621.89825124142,29.7755811693769,751.358614792353,0,922.357471951992,8,2504,45.9696255243212,1160,0,1424,41.4542684023367,867,271371,4981.95816619831,125715,0,154326,4492.60633810324,6936,6.76503897678054,2117.45719973231,38.8732885525048,980.930651633178,0,1204.17693786694,35.0549676869662,54.1203118142443,5865.28879286873,824,257912,4734.87142900508,119480,0,146672,4269.78964544068,6592,714408,5574.39211686716,6.71417052990947,2101.53537586166,38.5809881207964,973.554726836873,0,1195.12235432389,34.7913784057408,53.7133642392758,5821.18584943151,45.4216253315888,5532.4765166454,28,8764,160.893689335124,4060,0,4984,145.089939408179,224,24276,189.421091349855,23072,187.996774837465,3.3322045101752,1042.98001168484,19.147524187901,483.169653975404,0,593.132402811186,17.2667625170350,26.6576360814016,2889.0213103219,22.5424933899391,2745.73651638436,22.3729893218497,93.3017262849056
12.18,1,152,5.02388052084628,763.629839168635,0,0,0,112,17024,562.674618334783,0,184,27968,924.394015835716,0,20608,5.21493575760899,792.670235156566,26.1992141701165,0,584.072804852207,959.548179400054,8,1216,40.1910441667702,0,896,1472,41.7194860608719,992,150784,4983.68947667951,0,111104,182528,5173.21627154812,7936,6.89972310728487,1048.7579123073,34.6633845179214,0,772.768988015905,1269.54905174042,35.9816127497809,55.197784858279,6844.52532242659,816,124032,4099.48650501056,0,91392,150144,4255.38757820894,6528,809472,5630.17405554445,6.7044143549641,1019.07098195454,33.6821766815863,0,750.89440775598,1233.61224131339,34.9630901535293,53.6353148397128,6650.77904012439,46.2586026457582,5470.8021136507,28,4256,140.668654583696,0,3136,5152,146.018201213052,224,27776,193.192247003976,22848,187.723601938995,3.3322045101752,506.49508554663,16.7405973301453,0,373.206905139622,613.125629872237,17.3772324517786,26.6576360814016,3305.5468740938,22.9912884570547,2719.07888030296,22.3404797516947,93.3017262849056
25.56,1,153,5.03043792139244,769.657001973043,145,22185,729.413498601904,113,17289,568.439485117346,16385,178,27234,895.417950007854,25810,20114,5.18178355029209,792.81288319469,26.0666404718369,751.358614792353,585.541541183006,922.357471951992,8,1224,40.2435033711395,1160,904,1424,41.4542684023367,1002,153306,5040.49879723522,145290,113226,178356,5192.14711739267,8016,6.9097532816448,1057.19225209165,34.7590849354519,1001.91422583850,780.802120825862,1229.93608413277,35.8048458914038,55.2780262531584,6923.57278820809,689,105417,3465.97172783939,99905,77857,122642,3570.24886615125,5512,690378,4760.82001105327,6.53524127101366,999.89191446509,32.8751255151560,947.60998429698,738.482263624544,1163.27294624043,33.8642057153286,52.2819301681093,6548.31175355569,45.1569048187272,4502.78123572841,28,4284,140.852261798988,4060,3164,4984,145.089939408179,224,28056,193.473091886054,19292,182.986755588382,3.3322045101752,509.827290056806,16.7624479298202,483.169653975404,376.539109649798,593.132402811186,17.2667625170350,26.6576360814016,3338.86891919555,23.0247110492947,2295.88890751071,21.7767604383548,93.3017262849056
36.44,1,140,4.9416424226093,691.829939165302,133,18620,657.238442207037,103,14420,508.989169528758,13699,200,28000,988.32848452186,26600,20600,5.29831736654804,741.764431316726,26.1823898669814,704.676209750889,545.726688754448,1059.66347330961,7,980,34.5914969582651,931,721,1400,37.0882215658363,916,128240,4526.54445911012,121828,94348,183200,4853.258707758,6412,6.82001636467413,954.802291054378,33.7020821905633,907.06217650166,702.461685561435,1364.00327293483,36.1346111450948,47.7401145527189,6247.1349900415,753,105420,3721.0567442248,100149,77559,150600,3989.63297701067,5271,689748,5135.47232259962,6.62406522779989,927.369131891985,32.7337617398271,881.000675297385,682.278718463389,1324.81304555998,35.0963998335992,46.3684565945992,6067.6437486647,45.1762332542641,4987.92111653332,28,3920,138.365987833060,3724,2884,5600,148.352886263345,196,25648,190.960458210876,21084,185.473826378397,3.3322045101752,466.508631424528,16.4665631682918,443.183199853302,343.217064548046,666.44090203504,17.6550770251510,23.3254315712264,3052.29933132048,22.7256892898358,2509.14999616193,22.0727400277695,93.3017262849056
32.96,1,149,5.00394630594546,745.587999585874,236,35164,1180.93132820313,0,0,0,0,176,26224,880.694549846401,41536,0,5.17048399503815,770.402115260684,25.8728242869213,1220.23422282900,0,910.005183126714,13,1937,65.051301977291,3068,0,2288,67.216291935496,847,126203,4238.34252113580,199892,0,149072,4379.39994379731,11011,6.74170069465205,1004.51340350316,33.7351082867941,1591.04136393788,0,1186.53932225876,34.857855541036,87.6421090304767,5710.22048837029,893,133057,4468.5240512093,210748,0,157168,4617.24220756907,11609,756371,6020.33872032428,6.7945865808765,1012.39340055060,33.9997464218036,1603.52243308685,0,1195.84723823426,35.1313011693229,88.3296255513945,5755.0148340024,45.8070690721686,6067.56581672271,28,4172,140.110496566473,6608,0,4928,144.773551861068,364,23716,188.767619450257,25004,190.248424264542,3.3322045101752,496.498472016105,16.674172449346,786.400264401347,0,586.467993790835,17.2291100880548,43.3186586322776,2822.37722011839,22.4647254609708,2975.65862758645,22.6409520495726,93.3017262849056
23.84,1,300,5.7037824746562,1711.13474239686,0,0,0,120,36000,684.453896958744,0,212,63600,1209.20188462711,0,25440,5.35658627467201,1606.97588240160,30.5528029174582,0,642.790352960641,1135.59629023047,10,3000,57.037824746562,0,1200,2120,53.5658627467201,878,263400,5007.92101274814,0,105360,186136,4703.08274916202,8780,6.77764659363512,2033.29397809054,38.6582218601893,0,813.317591236214,1436.86107785065,36.3050487180434,67.7764659363512,5950.77370921163,728,218400,4152.35364154971,0,87360,154336,3899.59480796122,7280,639184,4934.12672016637,6.59030104819669,1977.09031445901,37.5896436214127,0,790.836125783603,1397.14382221770,35.3015161407270,65.9030104819669,5786.2843203167,44.6667314503403,4797.73916308719,28,8400,159.705909290374,0,3360,5936,149.984415690816,280,24584,189.774104621783,20384,184.528429349507,3.3322045101752,999.66135305256,19.0061696871077,0,399.864541221024,706.427356157142,17.8492409436046,33.322045101752,2925.67555993383,22.5845045476845,2425.84488340755,21.9602308762134,93.3017262849056
26.23,1,153,5.03043792139244,769.657001973043,145,22185,729.413498601904,113,17289,568.439485117346,16385,178,27234,895.417950007854,25810,20114,5.18178355029209,792.81288319469,26.0666404718369,751.358614792353,585.541541183006,922.357471951992,8,1224,40.2435033711395,1160,904,1424,41.4542684023367,867,132651,4361.38967784725,125715,97971,154326,4492.60633810324,6936,6.76503897678054,1035.05096344742,34.0311086084947,980.930651633178,764.449404376201,1204.17693786694,35.0549676869662,54.1203118142443,5865.28879286873,824,126072,4145.08084722737,119480,93112,146672,4269.78964544068,6592,714408,5574.39211686716,6.71417052990947,1027.26809107615,33.7752180443522,973.554726836873,758.70126987977,1195.12235432389,34.7913784057408,53.7133642392758,5821.18584943151,45.4216253315888,5532.4765166454,28,4284,140.852261798988,4060,3164,4984,145.089939408179,224,24276,189.421091349855,23072,187.996774837465,3.3322045101752,509.827290056806,16.7624479298202,483.169653975404,376.539109649798,593.132402811186,17.2667625170350,26.6576360814016,2889.0213103219,22.5424933899391,2745.73651638436,22.3729893218497,93.3017262849056
17.95,1,148,4.99721227376411,739.587416517088,0,0,0,137,20276,684.618081505683,0,158,23384,789.55953925473,0,21646,5.06259503302697,749.264064887991,25.2988620361396,0,693.575519524695,799.890015218261,16,2368,79.9553963802258,0,2192,2528,81.0015205284315,1002,148296,5007.20669831164,0,137274,158316,5072.72022309302,16032,6.9097532816448,1022.64348568343,34.5295039077172,0,946.636199585338,1091.74101849988,34.9812826430968,110.556052506317,6923.57278820809,830,122840,4147.68618722421,0,113710,131140,4201.95387741238,13280,831660,5735.09522376518,6.72142570079064,994.771003717015,33.5883910091845,0,920.835321008318,1061.98526072492,34.0278563676825,107.542811212650,6734.86855219222,46.4433932933698,5578.78333165623,28,4144,139.921943665395,0,3836,4424,141.752660924755,448,28056,193.473091886054,23240,188.199919622138,3.3322045101752,493.16626750593,16.6517332769396,0,456.512017894002,526.488312607682,16.8696020022430,53.3152721628032,3338.86891919555,23.0247110492947,2765.72974344542,22.3971650349821,93.3017262849056
40.68,1,326,5.78689738136671,1886.52854632555,0,0,0,138,44988,798.591838628606,0,199,64874,1151.59257889198,0,27462,5.29330482472449,1725.61737286018,30.6318118289739,0,730.47606581198,1053.36766012017,11,3586,63.6558711950338,0,1518,2189,58.2263530719694,801,261126,4635.30480247473,0,110538,159399,4239.93716460432,8811,6.68586094706836,2179.59066874429,38.6903912067718,0,922.648810695434,1330.48632846660,35.390300008554,73.544470417752,5355.37461860176,792,258192,4583.22272604243,0,109296,157608,4192.29742118180,8712,634392,5295.20187007814,6.67456139181443,2175.90701373150,38.6250018400623,0,921.089472070391,1328.23771697107,35.3304880182111,73.4201753099587,5346.32367484336,44.6251893483423,5286.25262231703,28,9128,162.033126678268,0,3864,5572,148.212535092286,308,22428,187.204106517914,22176,186.887718970804,3.3322045101752,1086.29867031712,19.2831255541112,0,459.844222404178,663.108697524865,17.6383742106791,36.6542496119272,2669.09581265034,22.2786560022254,2639.10597205876,22.2410035732453,93.3017262849056
19.01,1,153,5.03043792139244,769.657001973043,145,22185,729.413498601904,0,0,0,0,178,27234,895.417950007854,25810,0,5.18178355029209,792.81288319469,26.0666404718369,751.358614792353,0,922.357471951992,8,1224,40.2435033711395,1160,0,1424,41.4542684023367,1000,153000,5030.43792139244,145000,0,178000,5181.78355029209,8000,6.90775527898214,1056.88655768427,34.7490341070906,1001.62451545241,0,1229.58043965882,35.794492674073,55.2620422318571,6907.75527898214,822,125766,4135.01997138459,119190,0,146316,4259.4260783401,6576,822000,5678.17483932332,6.71174039505618,1026.89628044360,33.7629934018321,973.202357283146,0,1194.68979032,34.7787859729331,53.6939231604494,6711.74039505618,46.363060145107,5517.05060473618,28,4284,140.852261798988,4060,0,4984,145.089939408179,224,28000,193.4171478115,23016,187.928731061573,3.3322045101752,509.827290056806,16.7624479298202,483.169653975404,0,593.132402811186,17.2667625170350,26.6576360814016,3332.2045101752,23.0180532958108,2739.07210736401,22.3648916155313,93.3017262849056
33.72,1,262,5.5683445037611,1458.90625998541,111,29082,618.086239917482,86,22532,478.877627323455,9546,195,51090,1085.82717823341,21645,16770,5.27299955856375,1381.52588434370,29.3618781102632,585.302951000576,453.477962036483,1028.23491391993,5,1310,27.8417225188055,555,430,975,26.3649977928188,895,234490,4983.66833086618,99345,76970,174525,4719.33460491456,4475,6.79682371827486,1780.76781418801,37.8470559946889,754.44743272851,584.526839771638,1325.38062506360,35.839648466099,33.9841185913743,6083.157227856,733,192046,4081.59652125689,81363,63038,142935,3865.10867642723,3665,656035,4982.07178549547,6.59714570188665,1728.45217389430,36.7351800096117,732.283172909418,567.354530362252,1286.44341186790,34.7867463738291,32.9857285094333,5904.44540318855,44.8396363794982,4835.70779948292,28,7336,155.913646105311,3108,2408,5460,147.643987639785,140,25060,190.311064111696,20524,184.720079652826,3.3322045101752,873.037581665902,18.5548626696420,369.874700629447,286.569587875067,649.779879484164,17.5707129111980,16.661022550876,2982.32303660680,22.6484066489013,2442.50590595842,21.9830386621096,93.3017262849056
8.54,1,158,5.06259503302697,799.890015218261,0,0,0,195,30810,987.20603144026,0,220,34760,1113.77090726593,0,42900,5.39362754635236,852.193152323673,27.3057520261609,0,1051.75737153871,1186.59806019752,11,1738,55.6885453632967,0,2145,2420,59.329903009876,898,141884,4546.21033965822,0,175110,197560,4843.47753662442,9878,6.8001700683022,1074.42687079175,34.4265072115254,0,1326.03316331893,1496.03741502648,36.6775846002756,74.8018707513242,6106.55272133538,713,112654,3609.63025854823,0,139035,156860,3845.65644054923,7843,640274,4848.52125869947,6.5694814204143,1037.97806442546,33.2586240085524,0,1281.04887698079,1445.28591249115,35.4333359543966,72.2642956245573,5899.39431553204,44.6735909193687,4684.04025275540,28,4424,141.752660924755,0,5460,6160,151.021571297866,308,25144,190.404761912462,19964,183.945479771600,3.3322045101752,526.488312607682,16.8696020022430,0,649.779879484164,733.084992238544,17.9726700361605,36.6542496119272,2992.31965013733,22.659557371555,2375.86181575492,21.8908556186167,93.3017262849056
13.46,1,151,5.01727983681492,757.609255359053,0,0,0,185,27935,928.19676981076,0,167,25217,837.885732748092,0,30895,5.11799381241676,772.81706567493,25.6784071599821,0,946.8288552971,854.704966673599,16,2416,80.2764773890387,0,2960,2672,81.8879009986682,1074,162174,5388.55854473922,0,198690,179358,5496.7253545356,17184,6.97914527506881,1053.85093653539,35.0163248668049,0,1291.14187588773,1165.51726093649,35.7192223337598,111.666324401101,7495.6020254239,678,102378,3401.71572936052,0,125430,113226,3469.99980481856,10848,728172,4731.86049649665,6.5191472879404,984.391240479,32.7083862410100,0,1206.04224826897,1088.69759708605,33.3649554819125,104.306356607046,7001.56418724799,45.4980759921069,4419.98186122359,28,4228,140.483835430818,0,5180,4676,143.303826747669,448,30072,195.416067701927,18984,182.536124062331,3.3322045101752,503.162881036455,16.7186025010458,0,616.457834382412,556.478153199258,17.0542020647839,53.3152721628032,3578.78764392816,23.2559393627522,2259.23465789879,21.7231319953714,93.3017262849056
